253,1,135.00,105.00,978.00,723.00,0.8212,1,-1,-1
255,1,216.00,120.00,906.00,699.00,0.8441,1,-1,-1
256,1,171.00,120.00,960.00,696.00,0.8853,1,-1,-1
257,1,171.00,120.00,960.00,696.00,0.8830,1,-1,-1
258,1,165.00,111.00,969.00,711.00,0.9007,1,-1,-1
259,1,165.00,111.00,975.00,708.00,0.8967,1,-1,-1
260,1,165.00,126.00,972.00,690.00,0.9016,1,-1,-1
261,1,165.00,117.00,972.00,696.00,0.8823,1,-1,-1
262,1,162.00,114.00,975.00,708.00,0.8856,1,-1,-1
263,1,162.00,117.00,975.00,705.00,0.8836,1,-1,-1
264,1,159.00,123.00,978.00,708.00,0.8871,1,-1,-1
265,1,156.00,129.00,978.00,711.00,0.8915,1,-1,-1
266,1,156.00,117.00,975.00,720.00,0.8719,1,-1,-1
267,1,147.00,114.00,984.00,720.00,0.8966,1,-1,-1
268,1,141.00,111.00,987.00,729.00,0.8978,1,-1,-1
269,1,141.00,111.00,987.00,729.00,0.8976,1,-1,-1
270,1,132.00,99.00,993.00,735.00,0.9088,1,-1,-1
271,1,129.00,84.00,996.00,756.00,0.8987,1,-1,-1
272,1,123.00,60.00,1005.00,786.00,0.8866,1,-1,-1
273,1,123.00,51.00,1011.00,801.00,0.8918,1,-1,-1
275,1,333.00,213.00,567.00,531.00,0.9233,1,-1,-1
276,1,324.00,198.00,573.00,546.00,0.9338,1,-1,-1
277,1,318.00,189.00,576.00,558.00,0.9300,1,-1,-1
278,1,315.00,180.00,576.00,573.00,0.9244,1,-1,-1
279,1,309.00,177.00,585.00,576.00,0.9233,1,-1,-1
280,1,312.00,177.00,585.00,576.00,0.9217,1,-1,-1
281,1,312.00,177.00,585.00,576.00,0.9221,1,-1,-1
282,1,318.00,171.00,588.00,588.00,0.9194,1,-1,-1
283,1,324.00,171.00,591.00,588.00,0.9093,1,-1,-1
284,1,333.00,174.00,597.00,588.00,0.9139,1,-1,-1
285,1,342.00,174.00,597.00,585.00,0.9120,1,-1,-1
286,1,354.00,180.00,597.00,582.00,0.9176,1,-1,-1
287,1,354.00,180.00,597.00,582.00,0.9164,1,-1,-1
288,1,366.00,177.00,597.00,588.00,0.9001,1,-1,-1
289,1,375.00,171.00,597.00,594.00,0.8933,1,-1,-1
290,1,381.00,168.00,603.00,597.00,0.9025,1,-1,-1
291,1,387.00,153.00,606.00,612.00,0.9081,1,-1,-1
292,1,393.00,144.00,603.00,624.00,0.9079,1,-1,-1
293,1,393.00,144.00,603.00,624.00,0.9080,1,-1,-1
294,1,393.00,129.00,612.00,648.00,0.8919,1,-1,-1
295,1,393.00,117.00,612.00,669.00,0.8945,1,-1,-1
299,1,363.00,129.00,627.00,672.00,0.7449,1,-1,-1
301,1,345.00,84.00,639.00,723.00,0.7787,1,-1,-1
307,1,342.00,186.00,660.00,636.00,0.8029,1,-1,-1
310,1,390.00,114.00,681.00,717.00,0.8423,1,-1,-1
311,1,390.00,132.00,681.00,699.00,0.8421,1,-1,-1
315,1,456.00,126.00,708.00,711.00,0.8675,1,-1,-1
316,1,462.00,114.00,723.00,729.00,0.8435,1,-1,-1
317,1,462.00,114.00,723.00,732.00,0.8434,1,-1,-1
318,1,471.00,87.00,735.00,759.00,0.8138,1,-1,-1
